"2023-06-01 at 16:30"
Time(H:M:S) CO2(ppm) CellTemp(c) CellPres(kPa)
16:31:29 -1.03 51.76 101.16
16:31:30 -0.96 51.76 101.18
16:31:31 -1.06 51.76 101.18
16:31:32 -1.25 51.76 101.16
16:31:33 -0.88 51.76 101.16
16:31:34 -0.77 51.76 101.16
16:31:35 -1.13 51.76 101.16
16:31:36 -1.22 51.76 101.18
16:31:37 -1.03 51.76 101.16
16:31:38 -1.31 51.76 101.16
16:31:39 -0.57 51.76 101.16
16:31:40 -1.02 51.76 101.16
16:31:41 -1.30 51.76 101.18
16:31:42 -0.86 51.76 101.16
16:31:43 -0.94 51.76 101.18
16:31:44 -0.91 51.76 101.18
16:31:45 -1.31 51.76 101.16
16:31:46 -1.01 51.76 101.16
16:31:47 -0.96 51.76 101.16
16:31:48 -0.85 51.76 101.18
16:31:49 -0.90 51.76 101.16
16:31:50 -1.23 51.76 101.18
16:31:51 -0.79 51.76 101.16
16:31:52 -1.18 51.76 101.16
16:31:53 -0.70 51.76 101.16
16:31:54 -1.02 51.76 101.18
16:31:55 -1.18 51.76 101.18
16:31:56 -1.16 51.76 101.16
16:31:57 -1.03 51.76 101.18
16:31:58 -0.57 51.76 101.18
16:31:59 -0.78 51.76 101.16
16:32:00 -0.72 51.76 101.16
16:32:01 -0.84 51.76 101.16
16:32:03 -0.95 51.76 101.16
16:32:04 -0.74 51.76 101.16
16:32:05 -0.90 51.76 101.16
16:32:06 -0.46 51.76 101.18
16:32:07 -1.19 51.76 101.16
16:32:08 -0.63 51.76 101.16
16:32:09 -0.93 51.76 101.16
16:32:10 -0.89 51.76 101.16
16:32:11 -0.96 51.76 101.18
16:32:12 -1.18 51.76 101.16
16:32:13 -0.91 51.76 101.18
16:32:14 -0.94 51.76 101.18
16:32:15 -0.82 51.76 101.16
16:32:16 -0.70 51.76 101.16
16:32:17 -0.79 51.76 101.16
16:32:18 -0.70 51.76 101.16
16:32:19 -0.96 51.76 101.16
16:32:20 -1.03 51.76 101.16
16:32:21 -0.86 51.76 101.16
16:32:22 -1.57 51.76 101.18
16:32:23 -0.82 51.76 101.16
16:32:24 -0.96 51.76 101.16
16:32:25 -0.94 51.76 101.16
16:32:26 -0.98 51.76 101.18
16:32:27 -0.69 51.76 101.16
16:32:28 -1.01 51.76 101.16
16:32:29 -1.26 51.76 101.18
16:32:30 -1.07 51.76 101.18
16:32:31 -0.81 51.76 101.16
16:32:32 -0.82 51.76 101.18
16:32:33 -1.14 51.76 101.16
16:32:34 -0.97 51.76 101.16
16:32:35 -0.81 51.76 101.16
16:32:36 -1.18 51.76 101.16
16:32:37 -0.92 51.76 101.18
16:32:38 -1.20 51.76 101.16
16:32:39 -0.85 51.76 101.18
16:32:40 -1.00 51.76 101.16
16:32:41 -1.28 51.76 101.18
16:32:42 -0.92 51.76 101.16
16:32:43 -1.32 51.76 101.18
16:32:44 -0.60 51.76 101.16
16:32:45 -1.09 51.76 101.16
16:32:46 -1.39 51.76 101.16
16:32:47 -0.87 51.76 101.16
16:32:48 -0.99 51.76 101.18
16:32:49 -0.86 51.76 101.18
16:32:50 -0.86 51.76 101.18
16:32:51 -1.09 51.76 101.18
16:32:52 -1.17 51.76 101.18
16:32:53 -1.24 51.76 101.16
16:32:54 -0.82 51.76 101.16
16:32:55 -1.07 51.76 101.16
16:32:56 -1.04 51.76 101.16
16:32:57 -1.32 51.76 101.16
16:32:58 -1.05 51.76 101.18
16:32:59 -0.94 51.76 101.18
16:33:00 -0.76 51.76 101.18
16:33:01 -1.06 51.76 101.16
16:33:02 -1.00 51.76 101.18
16:33:03 -0.62 51.76 101.16
16:33:04 -1.12 51.76 101.18
16:33:05 -0.72 51.76 101.18
16:33:06 -1.24 51.76 101.18
16:33:07 -1.13 51.76 101.16
16:33:08 -0.66 51.76 101.16
16:33:09 -1.12 51.76 101.16
16:33:10 -1.26 51.76 101.16
16:33:11 -0.96 51.76 101.18
16:33:12 -1.40 51.76 101.16
16:33:13 -0.99 51.76 101.16
16:33:14 -0.50 51.76 101.16
16:33:16 -1.04 51.76 101.16
16:33:17 -0.89 51.76 101.16
16:33:18 -0.88 51.76 101.16
16:33:19 -0.84 51.76 101.16
16:33:20 -1.11 51.76 101.16
16:33:21 -0.72 51.76 101.16
16:33:22 -1.14 51.76 101.16
16:33:23 -0.97 51.76 101.18
16:33:24 -0.90 51.76 101.16
16:33:25 -1.68 51.76 101.16
16:33:26 -0.75 51.76 101.16
16:33:27 -1.43 51.76 101.16
16:33:28 -1.28 51.76 101.16
16:33:29 -0.87 51.76 101.18
16:33:30 -1.09 51.76 101.18
16:33:31 -0.65 51.76 101.18
16:33:32 -0.86 51.76 101.18
16:33:33 -1.13 51.76 101.16
16:33:34 -0.94 51.76 101.18
16:33:35 -0.86 51.76 101.16
16:33:36 -1.00 51.76 101.18
16:33:37 -1.12 51.76 101.18
16:33:38 -0.95 51.76 101.16
16:33:39 -1.40 51.76 101.16
16:33:40 -1.20 51.76 101.16
16:33:41 -0.93 51.76 101.16
16:33:42 -1.15 51.76 101.16
16:33:43 -1.03 51.76 101.18
16:33:44 -1.08 51.76 101.16
16:33:45 -1.09 51.76 101.18
16:33:46 -0.75 51.76 101.18
16:33:47 -1.05 51.76 101.16
16:33:48 -0.82 51.76 101.18
16:33:49 -1.11 51.76 101.16
16:33:50 -1.15 51.76 101.18
16:33:51 -0.68 51.76 101.18
16:33:52 -1.08 51.76 101.16
16:33:53 -0.80 51.76 101.18
16:33:54 -0.96 51.76 101.18
16:33:55 -1.43 51.76 101.16
16:33:56 -0.80 51.76 101.16
16:33:57 -0.97 51.76 101.18
16:33:58 -0.98 51.76 101.16
16:33:59 -1.02 51.76 101.16
16:34:00 -0.98 51.76 101.16
16:34:01 -0.64 51.76 101.16
16:34:02 -1.00 51.76 101.16
16:34:03 -0.70 51.76 101.16
16:34:04 -0.55 51.76 101.18
16:34:05 -0.60 51.76 101.16
16:34:06 -0.51 51.76 101.16
16:34:07 -1.27 51.76 101.18
16:34:08 -0.57 51.76 101.16
16:34:09 -0.68 51.76 101.16
16:34:10 -0.91 51.76 101.18
16:34:11 -0.58 51.76 101.16
16:34:12 -0.62 51.76 101.18
16:34:13 -1.42 51.76 101.18
16:34:14 -1.03 51.76 101.16
16:34:15 -0.57 51.76 101.18
16:34:16 -0.81 51.76 101.16
16:34:17 -1.15 51.76 101.16
16:34:18 -0.74 51.76 101.16
16:34:19 -0.65 51.76 101.16
16:34:20 -1.23 51.76 101.16
16:34:21 -0.55 51.76 101.18
16:34:22 -1.21 51.76 101.18
16:34:23 -0.57 51.76 101.16
16:34:24 -0.96 51.76 101.16
16:34:25 -0.54 51.76 101.16
16:34:26 -0.65 51.76 101.18
16:34:28 -0.89 51.76 101.18
16:34:29 -0.40 51.76 101.16
16:34:30 -0.44 51.76 101.16
16:34:31 -0.56 51.76 101.18
16:34:32 -0.21 51.76 101.16
16:34:33 -0.25 51.76 101.18
16:34:34 -0.60 51.76 101.18
16:34:35 -0.69 51.76 101.16
16:34:36 -0.69 51.76 101.18
16:34:37 -0.54 51.76 101.18
16:34:38 -0.60 51.76 101.18
16:34:39 -0.41 51.76 101.16
16:34:40 -0.63 51.76 101.16
16:34:41 -1.09 51.76 101.16
16:34:42 -0.93 51.76 101.18
16:34:43 -0.76 51.76 101.16
16:34:44 -0.61 51.76 101.16
16:34:45 -0.68 51.76 101.16
16:34:46 -0.60 51.76 101.16
16:34:47 -0.92 51.76 101.16
16:34:48 -1.21 51.76 101.16
16:34:49 -0.82 51.76 101.18
16:34:50 -1.03 51.76 101.16
16:34:51 -1.32 51.76 101.16
16:34:52 -0.63 51.76 101.16
16:34:53 -0.87 51.76 101.16
16:34:54 -1.00 51.76 101.16
16:34:55 -0.98 51.76 101.16
16:34:56 -0.50 51.76 101.18
16:34:57 -0.53 51.76 101.17
16:34:58 -0.28 51.76 101.20
16:34:59 -0.10 51.76 101.18
16:35:00 0.49 51.76 101.16
16:35:01 1.33 51.76 101.18
16:35:02 2.75 51.76 101.16
16:35:03 6.33 51.76 101.18
16:35:04 12.37 51.76 101.16
16:35:05 20.36 51.76 101.16
16:35:06 28.70 51.76 101.16
16:35:07 34.60 51.76 101.16
16:35:08 35.35 51.76 101.16
16:35:09 31.55 51.76 101.16
16:35:10 25.49 51.76 101.18
16:35:11 18.46 51.76 101.18
16:35:12 12.43 51.76 101.16
16:35:13 7.90 51.76 101.18
16:35:14 5.76 51.76 101.16
16:35:15 3.74 51.76 101.16
16:35:16 3.22 51.76 101.18
16:35:17 2.49 51.76 101.16
16:35:18 0.85 51.76 101.18
16:35:19 1.04 51.76 101.18
16:35:20 0.38 51.76 101.18
16:35:21 0.04 51.76 101.16
16:35:22 0.43 51.76 101.18
16:35:23 0.02 51.76 101.16
16:35:24 -0.17 51.76 101.16
16:35:25 -0.55 51.76 101.18
16:35:26 -0.35 51.76 101.16
16:35:27 -0.60 51.76 101.16
16:35:28 -0.84 51.76 101.16
16:35:29 -0.71 51.76 101.18
16:35:30 -0.85 51.76 101.16
16:35:31 -0.99 51.76 101.16
16:35:32 -1.09 51.76 101.16
16:35:33 -0.87 51.76 101.16
16:35:34 -1.19 51.76 101.18
16:35:35 -1.07 51.76 101.16
16:35:36 -0.79 51.76 101.16
16:35:37 -0.86 51.76 101.16
16:35:38 -1.05 51.76 101.16
16:35:39 -0.93 51.76 101.18
16:35:41 -0.77 51.76 101.16
16:35:42 -0.86 51.76 101.18
16:35:43 -0.85 51.76 101.16
16:35:44 -0.70 51.76 101.16
16:35:45 -0.95 51.76 101.16
16:35:46 -1.05 51.76 101.16
16:35:47 -0.93 51.76 101.16
16:35:48 -1.05 51.76 101.18
16:35:49 -0.80 51.76 101.16
16:35:50 -1.25 51.76 101.18
16:35:51 -0.81 51.76 101.18
16:35:52 -1.00 51.76 101.16
16:35:53 -1.06 51.76 101.16
16:35:54 -1.21 51.76 101.16
16:35:55 -0.93 51.76 101.16
16:35:56 -0.72 51.76 101.18
16:35:57 -1.01 51.76 101.18
16:35:58 -0.63 51.76 101.18
16:35:59 -1.41 51.76 101.16
16:36:00 -0.72 51.76 101.16
16:36:01 -0.62 51.76 101.16
16:36:02 -1.18 51.76 101.16
16:36:03 -1.20 51.76 101.18
16:36:04 -0.77 51.76 101.17
16:36:05 -1.13 51.76 101.17
16:36:06 -1.16 51.76 101.16
16:36:07 -0.53 51.76 101.16
16:36:08 1.13 51.76 101.16
16:36:09 5.70 51.76 101.16
16:36:10 10.89 51.76 101.16
16:36:11 17.29 51.76 101.18
16:36:12 23.24 51.76 101.16
16:36:13 28.20 51.76 101.16
16:36:14 30.77 51.76 101.16
16:36:15 28.60 51.76 101.18
16:36:16 24.94 51.76 101.18
16:36:17 19.22 51.76 101.18
16:36:18 13.68 51.76 101.16
16:36:19 8.96 51.76 101.18
16:36:20 6.23 51.76 101.16
16:36:21 4.08 51.76 101.16
16:36:22 2.95 51.76 101.16
16:36:23 1.70 51.76 101.16
16:36:24 1.13 51.76 101.18
16:36:25 0.83 51.76 101.16
16:36:26 0.34 51.76 101.16
16:36:27 0.25 51.76 101.18
16:36:28 -0.21 51.76 101.16
16:36:29 0.07 51.76 101.16
16:36:30 -0.61 51.76 101.16
16:36:31 -0.40 51.76 101.16
16:36:32 -0.55 51.76 101.16
16:36:33 -0.83 51.76 101.18
16:36:34 -0.55 51.76 101.16
16:36:35 -0.99 51.76 101.16
16:36:36 -0.70 51.76 101.18
16:36:37 -1.22 51.76 101.16
16:36:38 -0.53 51.76 101.17
16:36:39 -1.02 51.76 101.17
16:36:40 -1.57 51.76 101.18
16:36:41 -1.03 51.76 101.16
16:36:42 -0.92 51.76 101.18
16:36:43 -0.54 51.76 101.18
16:36:44 1.22 51.76 101.16
16:36:45 6.28 51.76 101.18
16:36:46 14.55 51.76 101.18
16:36:47 24.35 51.76 101.18
16:36:48 31.29 51.76 101.16
16:36:49 34.06 51.76 101.18
16:36:50 32.56 51.76 101.16
16:36:51 26.63 51.76 101.18
16:36:53 19.85 51.76 101.18
16:36:54 13.42 51.76 101.16
16:36:55 8.89 51.76 101.18
16:36:56 6.49 51.76 101.16
16:36:57 4.03 51.76 101.16
16:36:58 3.30 51.76 101.18
16:36:59 2.39 51.76 101.16
16:37:00 1.60 51.76 101.16
16:37:01 0.79 51.76 101.16
16:37:02 0.60 51.76 101.16
16:37:03 0.16 51.76 101.16
16:37:04 0.23 51.76 101.16
16:37:05 -0.21 51.76 101.18
16:37:06 -0.01 51.76 101.16
16:37:07 -0.48 51.76 101.16
16:37:08 -0.53 51.76 101.18
16:37:09 -0.86 51.76 101.16
16:37:10 -0.46 51.76 101.18
16:37:11 -0.51 51.76 101.20
16:37:12 -0.83 51.76 101.17
16:37:13 -1.08 51.76 101.16
16:37:14 -0.60 51.76 101.16
16:37:15 -0.76 51.76 101.16
16:37:16 -0.89 51.76 101.16
16:37:17 1.73 51.76 101.16
16:37:18 7.28 51.76 101.16
16:37:19 16.62 51.76 101.16
16:37:20 26.86 51.76 101.18
16:37:21 30.80 51.76 101.18
16:37:22 35.15 51.76 101.16
16:37:23 34.27 51.76 101.16
16:37:24 28.78 51.76 101.16
16:37:25 21.30 51.76 101.16
16:37:26 14.59 51.76 101.16
16:37:27 9.03 51.76 101.16
16:37:28 6.15 51.76 101.18
16:37:29 4.61 51.76 101.18
16:37:30 3.38 51.76 101.16
16:37:31 2.56 51.76 101.16
16:37:32 1.42 51.76 101.16
16:37:33 0.69 51.76 101.18
16:37:34 0.53 51.76 101.18
16:37:35 0.45 51.76 101.16
16:37:36 -0.26 51.76 101.18
16:37:37 -0.21 51.76 101.16
16:37:38 -0.31 51.76 101.16
16:37:39 -0.60 51.76 101.18
16:37:40 -0.62 51.76 101.16
16:37:41 -0.53 51.76 101.16
16:37:42 -0.69 51.76 101.16
16:37:43 -0.82 51.76 101.18
16:37:44 -0.71 51.76 101.16
16:37:45 -0.84 51.76 101.16
16:37:46 -0.97 51.76 101.16
16:37:47 -1.00 51.76 101.18
16:37:48 -0.63 51.76 101.16
16:37:49 -1.00 51.76 101.16
16:37:50 -1.16 51.76 101.18
16:37:51 -0.59 51.76 101.16
16:37:52 -0.70 51.76 101.16
16:37:53 -1.38 51.76 101.16
16:37:54 -0.92 51.76 101.18
16:37:55 -0.48 51.76 101.16
16:37:56 -1.27 51.76 101.18
16:37:57 -0.68 51.76 101.16
16:37:58 -0.81 51.76 101.16
16:37:59 -1.24 51.76 101.16
16:38:00 -0.86 51.76 101.18
16:38:01 -0.45 51.76 101.16
16:38:02 -1.08 51.76 101.16
16:38:03 -0.65 51.76 101.16
16:38:04 -0.76 51.76 101.16
16:38:06 -0.71 51.76 101.18
16:38:07 -1.02 51.76 101.16
16:38:08 -1.09 51.76 101.16
16:38:09 -0.82 51.76 101.16
16:38:10 -1.03 51.76 101.16
16:38:11 -0.97 51.76 101.16
16:38:12 -0.97 51.76 101.16
16:38:13 -1.14 51.76 101.16
16:38:14 -0.67 51.76 101.18
16:38:15 -0.85 51.76 101.16
16:38:16 -1.30 51.76 101.18
16:38:17 -0.95 51.76 101.18
16:38:18 -0.92 51.76 101.16
16:38:19 -1.53 51.76 101.18
16:38:20 -0.92 51.76 101.16
16:38:21 -1.06 51.76 101.16
16:38:22 -0.32 51.76 101.16
16:38:23 -1.15 51.76 101.18
16:38:24 -1.29 51.76 101.16
16:38:25 -0.89 51.76 101.18
16:38:26 -0.82 51.76 101.18
16:38:27 -1.16 51.76 101.16
16:38:28 -0.88 51.76 101.16
16:38:29 -0.97 51.76 101.16
16:38:30 -1.27 51.76 101.16
16:38:31 -0.88 51.76 101.18
16:38:32 -1.39 51.76 101.18
16:38:33 -1.06 51.76 101.16
16:38:34 -1.02 51.76 101.18
16:38:35 -0.75 51.76 101.18
16:38:36 -1.30 51.76 101.16
16:38:37 -0.85 51.76 101.18
16:38:38 -1.09 51.76 101.16
16:38:39 -1.21 51.76 101.18
16:38:40 -0.91 51.76 101.18
16:38:41 -0.99 51.76 101.18
16:38:42 -0.92 51.76 101.16
16:38:43 -0.80 51.76 101.18
16:38:44 -0.92 51.76 101.16
16:38:45 -0.98 51.76 101.16
16:38:46 -0.70 51.76 101.16
16:38:47 -0.95 51.76 101.17
16:38:48 -1.09 51.76 101.17
16:38:49 -0.59 51.76 101.16
16:38:50 -0.93 51.76 101.16
16:38:51 -1.00 51.76 101.18
16:38:52 -0.59 51.76 101.16
16:38:53 4.65 51.76 101.16
16:38:54 17.34 51.76 101.16
16:38:55 35.90 51.76 101.16
16:38:56 55.62 51.76 101.16
16:38:57 69.08 51.76 101.16
16:38:58 71.78 51.76 101.18
16:38:59 65.36 51.76 101.18
16:39:00 52.29 51.76 101.16
16:39:01 37.49 51.76 101.18
16:39:02 25.48 51.76 101.16
16:39:03 17.50 51.76 101.18
16:39:04 12.48 51.76 101.16
16:39:05 8.72 51.76 101.16
16:39:06 6.65 51.76 101.16
16:39:07 4.99 51.76 101.16
16:39:08 3.59 51.76 101.18
16:39:09 3.01 51.76 101.16
16:39:10 2.10 51.76 101.18
16:39:11 1.58 51.76 101.16
16:39:12 0.96 51.76 101.16
16:39:13 0.73 51.76 101.18
16:39:14 0.07 51.76 101.18
16:39:15 -0.12 51.76 101.16
16:39:16 -0.35 51.76 101.18
16:39:18 0.00 51.76 101.18
16:39:19 -0.53 51.76 101.18
16:39:20 -0.68 51.76 101.18
16:39:21 -0.12 51.76 101.16
16:39:22 -0.77 51.76 101.16
16:39:23 -0.81 51.76 101.18
16:39:24 -0.37 51.76 101.16
16:39:25 -1.02 51.76 101.17
16:39:26 -0.75 51.76 101.16
16:39:27 -1.02 51.76 101.16
16:39:28 -0.99 51.76 101.16
16:39:29 -1.05 51.76 101.16
16:39:30 0.93 51.76 101.16
16:39:31 8.68 51.76 101.18
16:39:32 22.92 51.76 101.18
16:39:33 39.88 51.76 101.16
16:39:34 57.10 51.76 101.16
16:39:35 68.45 51.76 101.16
16:39:36 69.94 51.76 101.16
16:39:37 62.38 51.76 101.18
16:39:38 50.66 51.76 101.16
16:39:39 37.28 51.76 101.18
16:39:40 26.33 51.76 101.16
16:39:41 17.52 51.76 101.18
16:39:42 12.93 51.76 101.16
16:39:43 9.69 51.76 101.16
16:39:44 7.50 51.76 101.16
16:39:45 5.69 51.76 101.16
16:39:46 4.83 51.76 101.16
16:39:47 3.24 51.76 101.16
16:39:48 2.73 51.76 101.18
16:39:49 2.02 51.76 101.16
16:39:50 1.06 51.76 101.18
16:39:51 0.75 51.76 101.16
16:39:52 0.09 51.76 101.16
16:39:53 -0.10 51.76 101.16
16:39:54 -0.14 51.76 101.18
16:39:55 -0.39 51.76 101.16
16:39:56 -0.46 51.76 101.16
16:39:57 -0.19 51.76 101.16
16:39:58 -0.47 51.76 101.18
16:39:59 -0.84 51.76 101.18
16:40:00 -0.92 51.76 101.18
16:40:01 -1.07 51.76 101.16
16:40:02 0.03 51.76 101.16
16:40:03 5.42 51.76 101.16
16:40:04 10.22 51.76 101.16
16:40:05 21.86 51.76 101.16
16:40:06 36.07 51.76 101.16
16:40:07 49.71 51.76 101.16
16:40:08 60.87 51.76 101.16
16:40:09 65.09 51.76 101.16
16:40:10 61.75 51.76 101.18
16:40:11 52.90 51.76 101.16
16:40:12 42.47 51.76 101.18
16:40:13 30.37 51.76 101.16
16:40:14 20.80 51.76 101.18
16:40:15 14.25 51.76 101.16
16:40:16 10.62 51.76 101.16
16:40:17 7.42 51.76 101.18
16:40:18 5.64 51.76 101.18
16:40:19 4.07 51.76 101.16
16:40:20 2.84 51.76 101.16
16:40:21 2.29 51.76 101.16
16:40:22 1.12 51.76 101.16
16:40:23 1.09 51.76 101.18
16:40:24 0.60 51.76 101.18
16:40:25 0.17 51.76 101.18
16:40:26 -0.36 51.76 101.18
16:40:27 -0.17 51.76 101.16
16:40:28 -0.69 51.76 101.16
16:40:29 -0.73 51.76 101.16
16:40:31 -0.64 51.76 101.16
16:40:32 -0.49 51.76 101.16
16:40:33 -0.84 51.76 101.18
16:40:34 -0.55 51.76 101.18
16:40:35 -1.26 51.76 101.18
16:40:36 -0.55 51.76 101.16
16:40:37 -0.89 51.76 101.16
16:40:38 -0.72 51.76 101.18
16:40:39 -1.08 51.76 101.18
16:40:40 -0.75 51.76 101.18
16:40:41 -0.69 51.76 101.18
16:40:42 -0.74 51.76 101.16
16:40:43 -1.13 51.76 101.18
16:40:44 -0.64 51.76 101.16
16:40:45 -0.79 51.76 101.18
16:40:46 -0.63 51.76 101.18
16:40:47 -1.11 51.76 101.18
16:40:48 -1.18 51.76 101.16
16:40:49 -0.55 51.76 101.16
16:40:50 -1.24 51.76 101.18
16:40:51 -0.61 51.76 101.16
16:40:52 -0.76 51.76 101.16
16:40:53 -1.04 51.76 101.16
16:40:54 -1.16 51.76 101.16
16:40:55 -0.94 51.76 101.16
16:40:56 -1.11 51.76 101.16
16:40:57 -0.79 51.76 101.16
16:40:58 -0.63 51.76 101.16
16:40:59 -1.06 51.76 101.16
16:41:00 -0.87 51.76 101.16
16:41:01 -0.93 51.76 101.16
16:41:02 -1.09 51.76 101.16
16:41:03 -0.93 51.76 101.16
16:41:04 -0.61 51.76 101.18
16:41:05 -0.95 51.76 101.16
16:41:06 -0.70 51.76 101.16
16:41:07 -1.08 51.76 101.16
16:41:08 -0.95 51.76 101.16
16:41:09 -0.77 51.76 101.18
16:41:10 -0.54 51.76 101.16
16:41:11 -1.11 51.76 101.18
16:41:12 -1.30 51.76 101.18
16:41:13 -1.03 51.76 101.18
16:41:14 -1.09 51.76 101.18
16:41:15 -0.81 51.76 101.16
16:41:16 -0.67 51.76 101.16
16:41:17 -0.82 51.76 101.18
16:41:18 -0.81 51.76 101.18
16:41:19 -0.92 51.76 101.16
16:41:20 -0.98 51.76 101.16
16:41:21 -0.72 51.76 101.16
16:41:22 -0.71 51.76 101.16
16:41:23 -1.10 51.76 101.16
16:41:24 -0.77 51.76 101.16
16:41:25 -1.20 51.76 101.16
16:41:26 -0.73 51.76 101.16
16:41:27 -1.46 51.76 101.16
16:41:28 -1.24 51.76 101.16
16:41:29 -0.95 51.76 101.16
16:41:30 -1.42 51.76 101.18
16:41:31 -0.90 51.76 101.16
16:41:32 -0.65 51.76 101.16
16:41:33 -1.32 51.76 101.18
16:41:34 -0.87 51.76 101.16
16:41:35 -1.05 51.76 101.18
16:41:36 -1.00 51.76 101.16
16:41:37 -1.02 51.76 101.18
16:41:38 -0.86 51.76 101.16
16:41:39 -0.90 51.76 101.18
16:41:40 -0.82 51.76 101.16
16:41:41 -0.93 51.76 101.16
16:41:43 -0.74 51.76 101.16
16:41:44 -1.13 51.76 101.16
16:41:45 -1.11 51.76 101.16
16:41:46 -0.68 51.76 101.18
16:41:47 -1.02 51.76 101.18
16:41:48 -1.06 51.76 101.16
16:41:49 -0.72 51.76 101.18
16:41:50 -1.00 51.76 101.18
16:41:51 -1.00 51.76 101.16
16:41:52 -0.89 51.76 101.16
16:41:53 -0.67 51.76 101.18
16:41:54 -1.11 51.76 101.18
16:41:55 -0.90 51.76 101.18
16:41:56 -0.98 51.76 101.18
16:41:57 -1.30 51.76 101.18
16:41:58 -0.82 51.76 101.16
16:41:59 -0.98 51.76 101.16
16:42:00 -1.03 51.76 101.18
16:42:01 -0.91 51.76 101.16
16:42:02 -0.82 51.76 101.16
16:42:03 -1.07 51.76 101.16
16:42:04 -1.06 51.76 101.16
16:42:05 -0.55 51.76 101.18
16:42:06 -1.17 51.76 101.16
16:42:07 -0.91 51.76 101.18
16:42:08 -1.15 51.76 101.18
16:42:09 -0.69 51.76 101.20
16:42:10 -1.15 51.76 101.18
16:42:11 -1.08 51.76 101.18
16:42:12 -0.80 51.76 101.18
16:42:13 -1.06 51.76 101.16
16:42:14 -0.90 51.76 101.16
16:42:15 11.87 51.76 101.16
16:42:16 48.40 51.76 101.16
16:42:17 99.03 51.76 101.18
16:42:18 149.75 51.76 101.16
16:42:19 185.46 51.76 101.16
16:42:20 193.91 51.76 101.18
16:42:21 174.14 51.76 101.18
16:42:22 138.53 51.76 101.16
16:42:23 101.19 51.76 101.16
16:42:24 70.02 51.76 101.18
16:42:25 48.08 51.76 101.18
16:42:26 35.29 51.76 101.18
16:42:27 26.16 51.76 101.16
16:42:28 19.74 51.76 101.16
16:42:29 15.15 51.76 101.16
16:42:30 11.64 51.76 101.16
16:42:31 8.57 51.76 101.18
16:42:32 6.17 51.76 101.16
16:42:33 5.28 51.76 101.16
16:42:34 3.51 51.76 101.16
16:42:35 3.08 51.76 101.16
16:42:36 1.30 51.76 101.16
16:42:37 1.23 51.76 101.18
16:42:38 0.75 51.76 101.18
16:42:39 0.29 51.76 101.18
16:42:40 0.03 51.76 101.16
16:42:41 0.03 51.76 101.16
16:42:42 -0.19 51.76 101.16
16:42:43 -0.21 51.76 101.18
16:42:44 -0.48 51.76 101.16
16:42:45 -0.59 51.76 101.18
16:42:46 -0.76 51.76 101.16
16:42:47 -1.11 51.76 101.16
16:42:48 -0.88 51.76 101.16
16:42:49 0.92 51.76 101.18
16:42:50 14.75 51.76 101.16
