"2023-06-08 at 11:54"
Time(H:M:S) CO2(ppm) CellTemp(c) CellPres(kPa)
12:07:12 269.31 51.76 101.55
12:07:13 467.07 51.76 101.55
12:07:14 611.49 51.76 101.52
12:07:15 664.14 51.76 101.52
12:07:16 632.45 51.76 101.52
12:07:17 528.58 51.76 101.52
12:07:18 390.67 51.73 101.55
12:07:19 270.44 51.73 101.52
12:07:20 187.19 51.76 101.52
12:07:21 135.35 51.76 101.55
12:07:22 100.93 51.76 101.55
12:07:23 77.19 51.76 101.55
12:07:24 59.91 51.76 101.55
12:07:25 46.26 51.76 101.52
12:07:26 35.30 51.76 101.52
12:07:27 27.39 51.76 101.55
12:07:28 21.48 51.76 101.55
12:07:29 16.17 51.76 101.55
12:07:30 12.58 51.76 101.52
12:07:31 9.55 51.76 101.55
12:07:32 7.64 51.76 101.55
12:07:33 5.53 51.76 101.55
12:07:34 4.37 51.76 101.55
12:07:35 3.05 51.76 101.52
12:07:36 2.33 51.76 101.52
12:07:37 1.52 51.76 101.55
12:07:38 0.93 51.76 101.55
12:07:39 0.89 51.76 101.55
12:07:40 1.05 51.76 101.55
12:07:41 0.29 51.76 101.55
12:07:42 -0.33 51.76 101.55
12:07:43 0.13 51.76 101.55
12:07:44 -0.30 51.76 101.55
12:07:45 -0.60 51.76 101.55
12:07:46 -0.39 51.76 101.56
12:07:47 -0.07 51.76 101.56
12:07:48 -0.70 51.76 101.56
12:07:49 -0.39 51.76 101.55
12:07:50 -0.64 51.76 101.55
12:07:51 -2.07 51.76 101.52
12:07:52 15.60 51.76 101.55
12:07:53 135.59 51.76 101.52
12:07:54 367.17 51.76 101.55
12:07:55 662.64 51.76 101.52
12:07:56 948.79 51.76 101.52
12:07:57 1100.84 51.76 101.52
12:07:58 1095.10 51.76 101.55
12:07:59 971.71 51.73 101.55
12:08:00 772.36 51.73 101.52
12:08:01 558.43 51.76 101.52
12:08:02 386.53 51.76 101.55
12:08:03 272.63 51.76 101.55
12:08:04 200.09 51.76 101.52
12:08:05 150.54 51.76 101.55
12:08:06 115.36 51.73 101.52
12:08:07 89.19 51.73 101.55
12:08:08 69.06 51.76 101.55
12:08:09 53.55 51.76 101.55
12:08:10 41.79 51.76 101.52
12:08:11 32.34 51.76 101.52
12:08:12 25.02 51.76 101.52
12:08:14 19.79 51.76 101.52
12:08:15 15.13 51.73 101.55
12:08:16 11.24 51.73 101.55
12:08:17 9.70 51.76 101.55
12:08:18 6.82 51.76 101.55
12:08:19 5.44 51.76 101.52
12:08:20 4.26 51.76 101.55
12:08:21 2.90 51.73 101.54
12:08:22 2.49 51.73 101.52
12:08:23 1.97 51.76 101.55
12:08:24 1.20 51.73 101.55
12:08:25 0.95 51.73 101.55
12:08:26 0.67 51.73 101.52
12:08:27 0.54 51.73 101.55
12:08:28 0.31 51.76 101.52
12:08:29 0.47 51.76 101.55
12:08:30 -0.07 51.76 101.55
12:08:31 -0.05 51.76 101.52
12:08:32 -0.11 51.76 101.55
12:08:33 -0.03 51.76 101.55
12:08:34 -0.25 51.76 101.55
12:08:35 -0.03 51.76 101.55
12:08:36 -0.51 51.73 101.52
12:08:37 -0.52 51.73 101.55
12:08:38 -0.18 51.76 101.55
12:08:39 -0.50 51.76 101.52
12:08:40 -0.54 51.76 101.55
12:08:41 -0.62 51.76 101.55
12:08:42 -0.13 51.76 101.55
12:08:43 -0.69 51.76 101.55
12:08:44 -0.99 51.76 101.52
12:08:45 -0.56 51.76 101.55
12:08:46 -0.68 51.76 101.52
12:08:47 -0.52 51.76 101.55
12:08:48 -0.60 51.76 101.55
12:08:49 -0.84 51.76 101.55
12:08:50 -0.93 51.76 101.55
12:08:51 -1.03 51.73 101.52
12:08:52 -1.08 51.73 101.52
12:08:53 -0.24 51.76 101.55
12:08:54 -0.82 51.76 101.52
12:08:55 -0.49 51.73 101.55
12:08:56 -0.69 51.73 101.52
12:08:57 -0.94 51.76 101.56
12:08:58 -0.25 51.76 101.54
12:08:59 -1.40 51.76 101.54
12:09:00 -1.00 51.76 101.56
12:09:01 -0.62 51.76 101.56
12:09:02 -0.82 51.76 101.52
12:09:03 -2.09 51.76 101.55
12:09:04 13.61 51.76 101.52
12:09:05 124.98 51.76 101.52
12:09:06 359.87 51.76 101.52
12:09:07 646.47 51.76 101.52
12:09:08 874.37 51.76 101.55
12:09:09 976.47 51.76 101.55
12:09:10 947.97 51.76 101.52
12:09:11 809.43 51.76 101.52
12:09:12 614.06 51.76 101.55
12:09:13 430.01 51.76 101.52
12:09:14 298.06 51.76 101.55
12:09:15 212.11 51.76 101.55
12:09:16 157.60 51.76 101.55
12:09:17 119.84 51.76 101.52
12:09:18 91.88 51.73 101.52
12:09:19 70.90 51.73 101.55
12:09:20 54.71 51.73 101.52
12:09:21 42.40 51.76 101.55
12:09:22 32.81 51.76 101.52
12:09:23 25.14 51.76 101.52
12:09:24 19.60 51.76 101.55
12:09:26 14.85 51.76 101.55
12:09:27 11.82 51.76 101.52
12:09:28 8.87 51.76 101.55
12:09:29 7.66 51.76 101.55
12:09:30 5.91 51.76 101.52
12:09:31 4.82 51.73 101.52
12:09:32 3.08 51.73 101.55
12:09:33 3.15 51.76 101.52
12:09:34 2.04 51.76 101.55
12:09:35 1.77 51.76 101.55
12:09:36 1.32 51.76 101.55
12:09:37 0.62 51.76 101.52
12:09:38 0.44 51.76 101.52
12:09:39 0.44 51.76 101.55
12:09:40 0.03 51.76 101.52
12:09:41 -0.08 51.76 101.55
12:09:42 -0.22 51.76 101.55
12:09:43 -0.41 51.76 101.55
12:09:44 -0.46 51.76 101.52
12:09:45 -0.39 51.76 101.52
12:09:46 -0.47 51.76 101.55
12:09:47 -0.37 51.76 101.55
12:09:48 -0.45 51.76 101.52
12:09:49 -0.61 51.76 101.55
12:09:50 -0.36 51.76 101.55
12:09:51 -0.56 51.76 101.52
12:09:52 -0.18 51.76 101.52
12:09:53 -0.82 51.76 101.52
12:09:54 -0.49 51.76 101.52
12:09:55 -0.86 51.76 101.55
12:09:56 -0.86 51.76 101.55
12:09:57 -0.55 51.76 101.55
12:09:58 -0.57 51.76 101.55
12:09:59 -0.72 51.76 101.52
12:10:00 -0.85 51.76 101.52
12:10:01 -0.49 51.76 101.54
12:10:02 -0.94 51.76 101.56
12:10:03 -0.82 51.76 101.56
12:10:04 -0.45 51.76 101.56
12:10:05 -0.95 51.76 101.55
12:10:06 -0.84 51.76 101.55
12:10:07 -2.35 51.76 101.56
12:10:08 17.48 51.76 101.56
12:10:09 122.12 51.76 101.55
12:10:10 330.33 51.76 101.52
12:10:11 565.25 51.76 101.55
12:10:12 714.10 51.76 101.55
12:10:13 763.58 51.76 101.52
12:10:14 714.14 51.76 101.54
12:10:15 579.79 51.76 101.55
12:10:16 416.60 51.76 101.55
12:10:17 283.47 51.76 101.55
12:10:18 197.56 51.73 101.55
12:10:19 143.59 51.73 101.56
12:10:20 107.70 51.76 101.55
12:10:21 82.56 51.76 101.52
12:10:22 72.45 51.76 101.52
12:10:23 56.25 51.76 101.55
12:10:24 43.12 51.76 101.55
12:10:25 33.84 51.76 101.55
12:10:26 25.85 51.76 101.55
12:10:27 20.51 51.76 101.55
12:10:28 15.97 51.76 101.55
12:10:29 12.31 51.76 101.55
12:10:30 9.11 51.76 101.55
12:10:31 7.33 51.76 101.52
12:10:32 5.65 51.76 101.55
12:10:33 4.33 51.76 101.52
12:10:34 2.96 51.76 101.56
12:10:35 2.67 51.76 101.56
12:10:36 1.63 51.76 101.56
12:10:38 1.22 51.76 101.52
12:10:39 0.56 51.76 101.55
12:10:40 0.69 51.76 101.55
12:10:41 0.05 51.76 101.55
12:10:42 0.33 51.76 101.55
12:10:43 0.24 51.76 101.56
12:10:44 -0.28 51.76 101.55
12:10:45 -0.24 51.76 101.55
12:10:46 -0.36 51.76 101.56
12:10:47 -0.17 51.76 101.54
12:10:48 -0.39 51.76 101.56
12:10:49 -0.49 51.76 101.55
12:10:50 -0.25 51.76 101.55
12:10:51 -0.49 51.76 101.55
12:10:52 -0.77 51.76 101.56
12:10:53 -0.33 51.76 101.56
12:10:54 -0.85 51.76 101.56
12:10:55 -0.81 51.76 101.55
12:10:56 -0.50 51.76 101.55
12:10:57 -0.58 51.76 101.54
12:10:58 -0.60 51.76 101.52
12:10:59 -0.52 51.76 101.55
12:11:00 -0.68 51.76 101.55
12:11:01 -0.85 51.76 101.55
12:11:02 -0.94 51.76 101.55
12:11:03 -0.72 51.76 101.52
12:11:04 -0.54 51.76 101.55
12:11:05 -0.65 51.76 101.55
12:11:06 -0.75 51.76 101.54
12:11:07 -0.84 51.76 101.56
12:11:08 -0.60 51.76 101.56
12:11:09 -0.61 51.76 101.56
12:11:10 -0.94 51.76 101.54
12:11:11 -0.72 51.76 101.55
12:11:12 -1.07 51.76 101.55
12:11:13 -0.99 51.76 101.55
12:11:14 -2.10 51.76 101.55
12:11:15 70.10 51.76 101.55
12:11:16 300.07 51.76 101.55
12:11:17 459.61 51.76 101.55
12:11:18 761.78 51.76 101.52
12:11:19 940.35 51.76 101.55
12:11:20 995.73 51.76 101.55
12:11:21 916.92 51.76 101.55
12:11:22 731.67 51.76 101.55
12:11:23 519.32 51.76 101.55
12:11:24 354.60 51.76 101.56
12:11:25 247.62 51.76 101.55
12:11:26 180.45 51.76 101.55
12:11:27 136.83 51.76 101.55
12:11:28 104.76 51.76 101.55
12:11:29 80.80 51.76 101.55
12:11:30 63.21 51.73 101.52
12:11:31 49.39 51.73 101.56
12:11:32 37.98 51.76 101.56
12:11:33 30.19 51.76 101.56
12:11:34 23.24 51.76 101.54
12:11:35 18.49 51.76 101.56
12:11:36 14.20 51.76 101.55
12:11:37 10.81 51.76 101.55
12:11:38 8.77 51.76 101.56
12:11:39 7.07 51.76 101.54
12:11:40 5.28 51.76 101.56
12:11:41 4.07 51.76 101.56
12:11:42 2.70 51.76 101.54
12:11:43 2.51 51.76 101.55
12:11:44 1.59 51.76 101.55
12:11:45 1.00 51.76 101.55
12:11:46 0.84 51.76 101.55
12:11:47 0.40 51.76 101.55
12:11:48 0.65 51.76 101.55
12:11:49 0.09 51.76 101.55
12:11:51 0.25 51.76 101.54
12:11:52 -0.48 51.76 101.56
12:11:53 -0.19 51.76 101.56
12:11:54 -0.16 51.76 101.55
12:11:55 -0.29 51.76 101.55
12:11:56 -0.64 51.76 101.55
12:11:57 -0.31 51.76 101.52
12:11:58 -0.56 51.76 101.52
12:11:59 -0.71 51.76 101.52
12:12:00 -0.59 51.76 101.55
12:12:01 -0.59 51.76 101.55
12:12:02 -0.32 51.76 101.55
12:12:03 -0.66 51.76 101.55
12:12:04 -0.40 51.76 101.55
12:12:05 -0.72 51.76 101.52
12:12:06 -0.10 51.76 101.52
12:12:07 -1.26 51.76 101.55
12:12:08 -0.49 51.76 101.56
12:12:09 -0.53 51.76 101.55
12:12:10 -0.97 51.76 101.55
12:12:11 -0.37 51.76 101.55
12:12:12 -0.80 51.76 101.52
12:12:13 -0.55 51.76 101.55
12:12:14 -0.56 51.76 101.55
12:12:15 -0.91 51.76 101.56
12:12:16 -0.91 51.76 101.56
12:12:17 -0.42 51.76 101.56
12:12:18 -0.50 51.76 101.55
12:12:19 -0.64 51.76 101.52
12:12:20 -1.25 51.76 101.56
12:12:21 -2.19 51.76 101.56
12:12:22 27.65 51.76 101.55
12:12:23 159.16 51.76 101.55
12:12:24 383.00 51.76 101.55
12:12:25 603.97 51.76 101.55
12:12:26 731.23 51.76 101.55
12:12:27 758.32 51.76 101.55
12:12:28 688.78 51.76 101.52
12:12:29 542.78 51.76 101.52
12:12:30 382.46 51.76 101.56
12:12:31 259.89 51.76 101.55
12:12:32 182.53 51.76 101.55
12:12:33 134.04 51.76 101.55
12:12:34 101.46 51.76 101.52
12:12:35 77.68 51.76 101.52
12:12:36 60.23 51.76 101.55
12:12:37 46.49 51.76 101.55
12:12:38 36.05 51.76 101.52
12:12:39 27.99 51.76 101.55
12:12:40 22.10 51.76 101.52
12:12:41 16.54 51.76 101.55
12:12:42 12.79 51.76 101.55
12:12:43 10.29 51.76 101.54
12:12:44 7.78 51.76 101.56
12:12:45 5.86 51.76 101.54
12:12:46 4.38 51.76 101.52
12:12:47 3.63 51.76 101.52
12:12:48 2.52 51.76 101.55
12:12:49 1.90 51.76 101.52
12:12:50 1.31 51.76 101.52
12:12:51 0.99 51.76 101.52
12:12:52 0.40 51.76 101.55
12:12:53 0.53 51.76 101.55
12:12:54 0.05 51.76 101.55
12:12:55 0.19 51.76 101.55
12:12:56 -0.29 51.76 101.52
12:12:57 -0.39 51.76 101.55
12:12:58 -0.32 51.76 101.52
12:12:59 0.28 51.76 101.55
12:13:00 -0.75 51.76 101.55
12:13:01 -0.62 51.76 101.52
12:13:03 -0.38 51.76 101.55
12:13:04 -0.73 51.76 101.55
12:13:05 -0.78 51.76 101.52
12:13:06 -0.04 51.76 101.55
12:13:07 -0.57 51.76 101.55
12:13:08 -0.55 51.76 101.55
12:13:09 -1.03 51.76 101.55
12:13:10 -0.56 51.76 101.55
12:13:11 -0.70 51.76 101.55
12:13:12 -0.56 51.76 101.55
12:13:13 -0.74 51.76 101.55
12:13:14 -0.57 51.76 101.52
12:13:15 -1.13 51.76 101.55
12:13:16 -0.49 51.76 101.55
12:13:17 -0.97 51.76 101.55
12:13:18 -0.89 51.76 101.55
12:13:19 -1.01 51.76 101.55
12:13:20 -0.67 51.76 101.55
12:13:21 -0.91 51.76 101.55
12:13:22 -0.56 51.76 101.52
12:13:23 -0.80 51.76 101.55
12:13:24 -0.93 51.76 101.55
12:13:25 -1.08 51.73 101.55
12:13:26 -0.74 51.73 101.54
12:13:27 -1.05 51.76 101.56
12:13:28 -0.53 51.76 101.56
12:13:29 -1.20 51.76 101.54
12:13:30 -0.24 51.76 101.55
12:13:31 -1.82 51.76 101.55
12:13:32 7.29 51.76 101.52
12:13:33 88.73 51.76 101.52
12:13:34 251.80 51.73 101.55
12:13:35 460.50 51.73 101.52
12:13:36 668.93 51.76 101.55
12:13:37 799.19 51.76 101.55
12:13:38 809.11 51.76 101.55
12:13:39 724.55 51.76 101.55
12:13:40 585.65 51.76 101.55
12:13:41 429.22 51.76 101.55
12:13:42 299.41 51.76 101.55
12:13:43 210.32 51.76 101.55
12:13:44 152.33 51.76 101.52
12:13:45 115.30 51.76 101.55
12:13:46 88.02 51.76 101.52
12:13:47 67.68 51.76 101.52
12:13:48 52.42 51.76 101.52
12:13:49 40.48 51.76 101.52
12:13:50 31.50 51.76 101.55
12:13:51 24.63 51.76 101.55
12:13:52 19.75 51.76 101.55
12:13:53 14.22 51.76 101.55
12:13:54 10.97 51.76 101.55
12:13:55 9.17 51.76 101.55
12:13:56 6.78 51.76 101.52
12:13:57 5.30 51.76 101.52
12:13:58 3.71 51.76 101.55
12:13:59 3.41 51.76 101.55
12:14:00 2.16 51.76 101.52
12:14:01 1.84 51.76 101.55
12:14:02 1.32 51.76 101.55
12:14:03 1.22 51.76 101.55
12:14:04 0.76 51.76 101.55
12:14:05 0.36 51.76 101.52
12:14:06 0.02 51.76 101.55
12:14:07 -0.17 51.76 101.55
12:14:08 0.04 51.76 101.55
12:14:09 -0.45 51.76 101.55
12:14:10 0.06 51.76 101.55
12:14:11 -0.32 51.76 101.55
12:14:12 -0.41 51.76 101.55
12:14:13 -0.32 51.76 101.52
12:14:15 -0.13 51.76 101.55
12:14:16 -0.58 51.76 101.55
12:14:17 -0.45 51.76 101.55
12:14:18 -0.46 51.73 101.52
12:14:19 -0.31 51.73 101.52
12:14:20 -0.81 51.73 101.52
12:14:21 -0.44 51.73 101.52
12:14:22 -0.68 51.76 101.55
12:14:23 -0.87 51.76 101.52
12:14:24 -0.52 51.76 101.55
12:14:25 -1.25 51.76 101.54
12:14:26 -0.55 51.76 101.56
12:14:27 -0.57 51.76 101.54
12:14:28 -0.94 51.76 101.55
12:14:29 -0.55 51.76 101.55
12:14:30 -1.41 51.76 101.55
12:14:31 1.41 51.76 101.55
12:14:32 47.01 51.76 101.55
12:14:33 169.35 51.76 101.52
12:14:34 351.91 51.76 101.52
12:14:35 499.04 51.76 101.56
12:14:36 567.27 51.76 101.52
12:14:37 562.40 51.76 101.55
12:14:38 484.50 51.76 101.55
12:14:39 360.73 51.76 101.52
12:14:40 246.21 51.76 101.55
12:14:41 168.18 51.76 101.55
12:14:42 120.17 51.76 101.52
12:14:43 90.05 51.76 101.52
12:14:44 68.59 51.76 101.55
12:14:45 53.01 51.76 101.55
12:14:46 41.46 51.76 101.52
12:14:47 32.34 51.76 101.52
12:14:48 24.83 51.76 101.55
12:14:49 19.26 51.76 101.55
12:14:50 15.03 51.76 101.52
12:14:51 11.41 51.76 101.55
12:14:52 8.86 51.76 101.55
12:14:53 6.57 51.76 101.55
12:14:54 5.88 51.76 101.55
12:14:55 4.51 51.76 101.55
12:14:56 3.36 51.76 101.55
12:14:57 2.45 51.76 101.55
12:14:58 1.65 51.76 101.56
12:14:59 1.39 51.76 101.55
12:15:00 1.09 51.76 101.55
12:15:01 0.48 51.76 101.56
12:15:02 0.28 51.76 101.55
12:15:03 0.27 51.76 101.52
12:15:04 -0.31 51.76 101.55
12:15:05 0.15 51.76 101.55
12:15:06 -0.70 51.76 101.52
12:15:07 -0.27 51.76 101.55
12:15:08 -0.44 51.76 101.55
12:15:09 -0.64 51.76 101.55
12:15:10 -0.60 51.76 101.52
12:15:11 -0.30 51.76 101.52
12:15:12 -0.71 51.76 101.55
12:15:13 -0.52 51.76 101.55
12:15:14 -0.11 51.73 101.55
12:15:15 -0.42 51.73 101.55
12:15:16 -0.87 51.76 101.55
12:15:17 -0.85 51.76 101.52
12:15:18 -0.52 51.76 101.56
12:15:19 -0.77 51.76 101.56
12:15:20 -0.55 51.76 101.56
12:15:21 -0.81 51.76 101.56
12:15:22 -0.32 51.76 101.56
12:15:23 -0.95 51.76 101.56
12:15:24 -1.32 51.76 101.56
12:15:25 -0.78 51.76 101.55
12:15:26 -0.91 51.76 101.55
12:15:28 -1.83 51.76 101.55
12:15:29 4.60 51.76 101.55
12:15:30 107.14 51.76 101.55
12:15:31 391.36 51.76 101.55
12:15:32 723.74 51.73 101.55
12:15:33 916.37 51.73 101.55
12:15:34 986.17 51.76 101.55
12:15:35 933.85 51.73 101.55
12:15:36 753.82 51.73 101.55
12:15:37 529.86 51.76 101.55
12:15:38 355.29 51.76 101.55
12:15:39 245.43 51.76 101.52
12:15:40 178.65 51.76 101.55
12:15:41 133.74 51.73 101.52
12:15:42 102.04 51.73 101.55
12:15:43 78.56 51.76 101.52
12:15:44 61.35 51.76 101.55
12:15:45 47.10 51.76 101.52
12:15:46 36.97 51.76 101.55
12:15:47 28.88 51.76 101.52
12:15:48 25.59 51.76 101.55
12:15:49 19.26 51.76 101.55
12:15:50 14.91 51.76 101.52
12:15:51 11.70 51.76 101.55
12:15:52 8.90 51.76 101.55
12:15:53 6.93 51.73 101.56
12:15:54 5.35 51.73 101.52
12:15:55 3.82 51.76 101.52
12:15:56 2.97 51.76 101.52
12:15:57 2.51 51.76 101.55
12:15:58 1.57 51.76 101.54
12:15:59 1.20 51.76 101.56
12:16:00 1.31 51.76 101.55
12:16:01 0.48 51.76 101.55
12:16:02 0.30 51.76 101.52
12:16:03 -0.05 51.76 101.55
12:16:04 0.22 51.76 101.55
12:16:05 -0.29 51.76 101.55
12:16:06 -0.28 51.76 101.55
12:16:07 -0.42 51.76 101.55
12:16:08 0.11 51.76 101.55
12:16:09 -0.93 51.76 101.52
12:16:10 -0.64 51.76 101.52
12:16:11 -0.32 51.76 101.52
12:16:12 -0.60 51.76 101.55
12:16:13 -0.96 51.76 101.55
12:16:14 -0.46 51.76 101.56
12:16:15 -0.73 51.76 101.56
12:16:16 -0.69 51.76 101.55
12:16:17 -0.40 51.76 101.55
12:16:18 -0.66 51.76 101.55
12:16:19 -0.62 51.76 101.55
12:16:20 -0.23 51.76 101.52
12:16:21 -1.03 51.76 101.55
12:16:22 -0.65 51.76 101.55
12:16:23 -0.36 51.76 101.52
12:16:24 -0.71 51.76 101.56
12:16:25 -0.75 51.76 101.52
12:16:26 -0.83 51.76 101.55
12:16:27 -0.86 51.76 101.52
12:16:28 -0.94 51.76 101.55
12:16:29 -0.88 51.76 101.55
12:16:30 -0.71 51.76 101.55
12:16:31 -0.89 51.76 101.54
12:16:32 -0.96 51.76 101.56
12:16:33 -0.55 51.76 101.55
12:16:34 -0.75 51.76 101.55
12:16:35 -0.97 51.76 101.56
12:16:36 -1.44 51.76 101.55
12:16:37 1.12 51.76 101.55
12:16:38 80.87 51.76 101.55
12:16:40 291.30 51.76 101.52
12:16:41 560.48 51.76 101.52
12:16:42 777.00 51.76 101.52
12:16:43 844.36 51.76 101.52
12:16:44 889.97 51.76 101.55
12:16:45 816.26 51.76 101.55
12:16:46 655.38 51.76 101.52
12:16:47 471.95 51.76 101.55
12:16:48 324.78 51.76 101.55
12:16:49 228.02 51.76 101.52
12:16:50 165.52 51.76 101.55
12:16:51 125.50 51.76 101.52
12:16:52 95.22 51.73 101.56
12:16:53 73.97 51.73 101.55
12:16:54 57.70 51.76 101.52
12:16:55 44.92 51.76 101.52
12:16:56 35.23 51.76 101.52
12:16:57 26.73 51.76 101.55
12:16:58 21.22 51.76 101.52
12:16:59 16.37 51.76 101.55
12:17:00 12.99 51.76 101.52
12:17:01 9.72 51.76 101.52
12:17:02 7.92 51.76 101.52
12:17:03 5.92 51.76 101.55
12:17:04 4.49 51.76 101.52
12:17:05 3.11 51.76 101.55
12:17:06 2.44 51.76 101.52
12:17:07 2.16 51.76 101.56
12:17:08 0.99 51.76 101.55
12:17:09 0.90 51.76 101.55
12:17:10 0.60 51.76 101.52
12:17:11 0.44 51.76 101.55
12:17:12 0.23 51.76 101.52
12:17:13 -0.03 51.76 101.52
12:17:14 0.09 51.76 101.55
12:17:15 -0.22 51.76 101.55
12:17:16 -0.10 51.76 101.52
12:17:17 -0.67 51.76 101.52
12:17:18 -0.39 51.76 101.55
12:17:19 -0.23 51.76 101.55
12:17:20 -0.69 51.76 101.55
12:17:21 -0.65 51.76 101.55
12:17:22 -0.62 51.76 101.55
12:17:23 -0.43 51.76 101.52
12:17:24 -0.80 51.76 101.55
12:17:25 -0.69 51.76 101.52
12:17:26 -0.42 51.76 101.52
12:17:27 -1.02 51.76 101.55
12:17:28 -0.68 51.76 101.55
12:17:29 -0.37 51.76 101.56
12:17:30 -1.24 51.76 101.54
12:17:31 -0.41 51.76 101.54
12:17:32 -0.82 51.76 101.54
12:17:33 -1.05 51.76 101.56
12:17:34 -1.04 51.76 101.56
12:17:35 -0.93 51.76 101.56
12:17:36 -0.83 51.76 101.56
12:17:37 -0.81 51.76 101.55
12:17:38 -0.99 51.76 101.55
12:17:39 -1.02 51.76 101.55
12:17:40 36.96 51.76 101.54
12:17:41 159.76 51.76 101.54
12:17:42 333.72 51.76 101.56
12:17:43 470.32 51.76 101.56
12:17:44 534.65 51.76 101.52
12:17:45 532.15 51.76 101.52
12:17:46 456.50 51.76 101.54
12:17:47 338.04 51.76 101.55
12:17:48 231.08 51.76 101.52
12:17:49 158.47 51.76 101.56
12:17:50 113.50 51.76 101.54
12:17:51 85.00 51.76 101.56
12:17:53 64.97 51.76 101.54
12:17:54 50.11 51.76 101.56
12:17:55 38.37 51.76 101.54
12:17:56 30.13 51.76 101.55
12:17:57 23.45 51.76 101.55
12:17:58 17.80 51.76 101.55
12:17:59 14.17 51.76 101.55
12:18:00 10.90 51.76 101.55
12:18:01 8.35 51.76 101.52
12:18:02 6.22 51.76 101.55
12:18:03 4.85 51.76 101.55
12:18:04 3.43 51.76 101.52
12:18:05 2.86 51.76 101.55
12:18:06 2.24 51.76 101.55
12:18:07 1.43 51.76 101.55
12:18:08 0.71 51.76 101.55
12:18:09 0.69 51.76 101.52
12:18:10 0.18 51.76 101.55
12:18:11 0.23 51.76 101.52
12:18:12 0.11 51.76 101.52
12:18:13 -0.42 51.76 101.52
12:18:14 -0.44 51.76 101.52
12:18:15 -0.22 51.76 101.52
12:18:16 -0.56 51.76 101.55
12:18:17 -0.42 51.76 101.52
12:18:18 -0.82 51.76 101.52
12:18:19 -0.44 51.76 101.52
12:18:20 -0.33 51.76 101.52
12:18:21 -0.61 51.76 101.55
12:18:22 -0.98 51.76 101.55
12:18:23 -0.51 51.76 101.52
12:18:24 -0.55 51.76 101.52
12:18:25 -0.49 51.76 101.55
12:18:26 -0.24 51.76 101.55
12:18:27 -0.78 51.76 101.55
12:18:28 -0.53 51.76 101.55
12:18:29 -0.35 51.76 101.55
12:18:30 -0.31 51.76 101.55
12:18:31 -0.66 51.76 101.55
12:18:32 -0.67 51.76 101.52
12:18:33 -0.83 51.76 101.55
12:18:34 -0.66 51.76 101.56
12:18:35 -0.58 51.76 101.56
12:18:36 -0.77 51.76 101.52
12:18:37 -0.75 51.76 101.52
12:18:38 -0.92 51.76 101.56
12:18:39 -0.47 51.76 101.55
12:18:40 -0.91 51.76 101.52
12:18:41 -0.65 51.76 101.52
12:18:42 -1.08 51.76 101.52
12:18:43 -0.63 51.76 101.52
12:18:44 -0.82 51.76 101.55
12:18:45 -0.63 51.76 101.52
12:18:46 -0.74 51.76 101.56
12:18:47 -0.80 51.76 101.55
12:18:48 -0.98 51.76 101.52
12:18:49 -0.60 51.76 101.56
12:18:50 -0.74 51.76 101.55
12:18:51 -0.69 51.76 101.55
12:18:52 -0.93 51.76 101.55
12:18:53 -0.81 51.76 101.55
12:18:54 -0.63 51.76 101.55
12:18:55 -0.83 51.76 101.55
12:18:56 -1.07 51.76 101.52
12:18:57 -0.35 51.76 101.56
12:18:58 -0.93 51.73 101.56
12:18:59 -0.79 51.73 101.55
12:19:00 -1.06 51.76 101.52
12:19:01 -0.67 51.76 101.55
12:19:02 -0.71 51.76 101.52
12:19:03 -0.99 51.76 101.52
12:19:05 -0.57 51.76 101.55
12:19:06 -0.48 51.76 101.55
12:19:07 -0.80 51.76 101.52
12:19:08 -1.25 51.76 101.52
12:19:09 -0.84 51.76 101.52
12:19:10 -0.90 51.76 101.55
12:19:11 -0.66 51.76 101.55
12:19:12 -0.44 51.76 101.52
12:19:13 -1.28 51.76 101.52
12:19:14 -0.66 51.76 101.55
12:19:15 -0.65 51.76 101.55
12:19:16 -0.87 51.76 101.55
12:19:17 -0.83 51.76 101.55
12:19:18 -1.17 51.76 101.52
12:19:19 -1.26 51.76 101.55
12:19:20 -0.57 51.76 101.55
12:19:21 -0.38 51.76 101.52
12:19:22 -1.14 51.76 101.55
12:19:23 -0.77 51.76 101.52
12:19:24 -0.93 51.76 101.55
12:19:25 -1.06 51.76 101.52
12:19:26 -0.90 51.76 101.52
12:19:27 -1.19 51.73 101.55
12:19:28 -1.06 51.73 101.55
12:19:29 -1.06 51.76 101.52
12:19:30 -0.77 51.76 101.55
12:19:31 -0.78 51.76 101.55
12:19:32 -0.78 51.76 101.52
12:19:33 -0.81 51.76 101.55
12:19:34 -1.02 51.76 101.52
12:19:35 -0.45 51.76 101.56
12:19:36 -0.51 51.76 101.56
12:19:37 -0.92 51.76 101.56
12:19:38 -1.03 51.76 101.55
12:19:39 -0.53 51.76 101.55
12:19:40 -1.15 51.76 101.55
12:19:41 -1.04 51.76 101.52
12:19:42 -1.25 51.76 101.55
12:19:43 -0.93 51.76 101.52
12:19:44 -0.84 51.76 101.55
12:19:45 -0.95 51.76 101.55
12:19:46 -0.82 51.76 101.56
12:19:47 -0.78 51.76 101.52
12:19:48 -1.06 51.76 101.55
12:19:49 -0.54 51.73 101.56
12:19:50 -1.18 51.73 101.54
12:19:51 -1.05 51.76 101.56
12:19:52 -0.60 51.76 101.54
12:19:53 -0.91 51.76 101.55
12:19:54 -0.74 51.76 101.52
12:19:55 -1.06 51.76 101.55
