"2021-11-18 at 13:25"
Time(H:M:S) CO2(ppm) CellTemp(c) CellPres(kPa)
13:28:16 -0.25 51.73 101.74
13:28:17 -0.28 51.73 101.74
13:28:18 -0.24 51.76 101.74
13:28:19 0.34 51.76 101.74
13:28:20 3.27 51.76 101.72
13:28:21 9.68 51.76 101.72
13:28:22 17.30 51.76 101.72
13:28:23 22.53 51.76 101.72
13:28:24 27.89 51.76 101.72
13:28:25 30.22 51.76 101.72
13:28:26 32.47 51.76 101.74
13:28:27 31.75 51.76 101.74
13:28:28 28.61 51.76 101.74
13:28:29 24.12 51.76 101.74
13:28:30 19.35 51.76 101.74
13:28:31 15.43 51.76 101.74
13:28:32 12.77 51.76 101.74
13:28:33 9.83 51.76 101.74
13:28:34 8.44 51.76 101.74
13:28:35 6.94 51.76 101.74
13:28:36 5.34 51.76 101.74
13:28:37 5.27 51.76 101.74
13:28:38 3.98 51.73 101.74
13:28:39 3.50 51.73 101.74
13:28:40 2.98 51.76 101.74
13:28:42 2.11 51.76 101.74
13:28:43 1.89 51.76 101.74
13:28:44 1.67 51.76 101.74
13:28:45 1.65 51.76 101.74
13:28:46 1.48 51.76 101.74
13:28:47 0.55 51.76 101.74
13:28:48 0.29 51.76 101.74
13:28:49 0.90 51.73 101.74
13:28:50 0.73 51.73 101.74
13:28:51 0.73 51.76 101.74
13:28:52 0.33 51.76 101.74
13:28:53 0.51 51.76 101.74
13:28:54 0.58 51.76 101.74
13:28:55 -0.20 51.76 101.74
13:28:56 0.40 51.76 101.74
13:28:57 0.34 51.76 101.74
13:28:58 0.27 51.76 101.74
13:28:59 0.26 51.73 101.74
13:29:00 -0.29 51.73 101.74
13:29:01 0.25 51.73 101.74
13:29:02 0.01 51.76 101.74
13:29:03 -0.20 51.76 101.74
13:29:04 0.12 51.76 101.74
13:29:05 -0.18 51.76 101.74
13:29:06 0.42 51.76 101.74
13:29:07 0.27 51.76 101.74
13:29:08 -0.15 51.73 101.74
13:29:09 -0.03 51.73 101.74
13:29:10 0.01 51.76 101.74
13:29:11 0.49 51.76 101.74
13:29:12 -0.05 51.76 101.74
13:29:13 0.14 51.76 101.74
13:29:14 0.08 51.76 101.74
13:29:15 -0.11 51.76 101.74
13:29:16 0.07 51.76 101.74
13:29:17 -0.19 51.76 101.74
13:29:18 0.02 51.76 101.74
13:29:19 0.35 51.76 101.74
13:29:20 -0.12 51.76 101.74
13:29:21 0.29 51.76 101.74
13:29:22 0.32 51.76 101.74
13:29:23 0.19 51.76 101.72
13:29:24 -0.11 51.76 101.72
13:29:25 -0.18 51.73 101.74
13:29:26 0.06 51.73 101.74
13:29:27 -0.01 51.76 101.74
13:29:28 -0.03 51.76 101.74
13:29:29 0.08 51.76 101.74
13:29:30 0.21 51.76 101.74
13:29:31 0.36 51.76 101.74
13:29:32 0.20 51.76 101.74
13:29:33 0.12 51.76 101.74
13:29:34 0.12 51.76 101.74
13:29:35 -0.23 51.76 101.74
13:29:36 0.40 51.76 101.74
13:29:37 -0.18 51.76 101.74
13:29:38 0.12 51.76 101.74
13:29:39 -0.46 51.76 101.74
13:29:40 0.17 51.76 101.74
13:29:41 0.29 51.76 101.74
13:29:42 -0.10 51.76 101.74
13:29:43 0.30 51.73 101.74
13:29:44 0.20 51.73 101.74
13:29:45 0.27 51.73 101.74
13:29:46 0.17 51.76 101.71
13:29:47 -0.10 51.76 101.74
13:29:48 0.02 51.76 101.74
13:29:49 0.18 51.76 101.74
13:29:50 0.23 51.76 101.74
13:29:51 0.14 51.76 101.74
13:29:52 0.02 51.76 101.74
13:29:53 0.37 51.76 101.74
13:29:55 -0.25 51.76 101.74
13:29:56 0.07 51.76 101.74
13:29:57 -0.09 51.76 101.74
13:29:58 0.44 51.73 101.74
13:29:59 -0.14 51.73 101.74
13:30:00 0.09 51.76 101.74
13:30:01 -0.16 51.76 101.74
13:30:02 0.08 51.76 101.74
13:30:03 0.22 51.76 101.74
13:30:04 -0.02 51.76 101.74
13:30:05 -0.45 51.76 101.74
13:30:06 0.12 51.76 101.74
13:30:07 -0.38 51.76 101.74
13:30:08 0.27 51.76 101.74
13:30:09 0.00 51.76 101.72
13:30:10 -0.13 51.76 101.72
13:30:11 0.17 51.76 101.74
13:30:12 0.12 51.76 101.74
13:30:13 0.02 51.76 101.74
13:30:14 0.34 51.73 101.74
13:30:15 0.09 51.73 101.74
13:30:16 -0.03 51.73 101.74
13:30:17 0.22 51.73 101.74
13:30:18 -0.14 51.73 101.74
13:30:19 0.14 51.73 101.72
13:30:20 0.50 51.76 101.72
13:30:21 -0.08 51.76 101.74
13:30:22 -0.05 51.76 101.74
13:30:23 0.22 51.76 101.74
13:30:24 -0.10 51.76 101.74
13:30:25 -0.25 51.76 101.74
13:30:26 0.30 51.76 101.74
13:30:27 0.25 51.76 101.74
13:30:28 0.14 51.73 101.74
13:30:29 -0.36 51.73 101.74
13:30:30 -0.42 51.76 101.74
13:30:31 0.10 51.76 101.74
13:30:32 -0.08 51.73 101.74
13:30:33 -0.16 51.73 101.74
13:30:34 0.23 51.76 101.74
13:30:35 -0.21 51.76 101.74
13:30:36 -0.18 51.76 101.74
13:30:37 0.07 51.76 101.74
13:30:38 0.04 51.76 101.74
13:30:39 0.12 51.76 101.74
13:30:40 -0.05 51.76 101.74
13:30:41 0.04 51.76 101.74
13:30:42 -0.16 51.76 101.74
13:30:43 -0.14 51.76 101.74
13:30:44 0.18 51.76 101.74
13:30:45 0.05 51.76 101.74
13:30:46 0.14 51.73 101.74
13:30:47 -0.24 51.73 101.74
13:30:48 -0.04 51.76 101.74
13:30:49 -0.21 51.73 101.72
13:30:50 0.09 51.73 101.72
13:30:51 0.13 51.76 101.72
13:30:52 0.29 51.76 101.72
13:30:53 -0.07 51.73 101.71
13:30:54 -0.36 51.73 101.74
13:30:55 0.24 51.73 101.74
13:30:56 0.13 51.73 101.74
13:30:57 -0.02 51.76 101.74
13:30:58 0.10 51.76 101.74
13:30:59 0.07 51.76 101.74
13:31:00 0.15 51.76 101.74
13:31:01 -0.29 51.76 101.74
13:31:02 -0.20 51.76 101.74
13:31:03 0.34 51.76 101.74
13:31:04 -0.19 51.76 101.74
13:31:05 0.27 51.76 101.74
13:31:07 0.17 51.76 101.74
13:31:08 -0.07 51.76 101.74
13:31:09 0.09 51.76 101.74
13:31:10 -0.46 51.73 101.74
13:31:11 0.19 51.73 101.74
13:31:12 -0.11 51.76 101.74
13:31:13 -0.29 51.76 101.74
13:31:14 0.03 51.76 101.74
13:31:15 0.28 51.73 101.74
13:31:16 -0.03 51.73 101.74
13:31:17 0.08 51.76 101.74
13:31:18 0.04 51.76 101.74
13:31:19 0.44 51.76 101.74
13:31:20 -0.15 51.73 101.74
13:31:21 0.11 51.73 101.74
13:31:22 -0.31 51.76 101.74
13:31:23 0.20 51.76 101.74
13:31:24 0.03 51.76 101.74
13:31:25 0.26 51.76 101.74
13:31:26 0.29 51.76 101.74
13:31:27 -0.30 51.73 101.74
13:31:28 -0.17 51.73 101.74
13:31:29 0.45 51.73 101.74
13:31:30 -0.21 51.76 101.74
13:31:31 0.33 51.76 101.74
13:31:32 -0.03 51.76 101.74
13:31:33 -0.70 51.76 101.74
13:31:34 0.21 51.76 101.74
13:31:35 0.13 51.76 101.74
13:31:36 0.36 51.76 101.74
13:31:37 -0.05 51.76 101.74
13:31:38 0.09 51.76 101.74
13:31:39 0.01 51.76 101.74
13:31:40 -0.21 51.76 101.74
13:31:41 0.22 51.76 101.74
13:31:42 -0.22 51.76 101.74
13:31:43 0.13 51.76 101.74
13:31:44 -0.05 51.76 101.74
13:31:45 -0.21 51.76 101.74
13:31:46 0.41 51.76 101.74
13:31:47 0.01 51.76 101.74
13:31:48 -0.13 51.76 101.74
13:31:49 -0.01 51.76 101.74
13:31:50 -0.29 51.76 101.74
13:31:51 0.40 51.76 101.74
13:31:52 0.18 51.76 101.74
13:31:53 -0.06 51.76 101.74
13:31:54 -0.05 51.76 101.74
13:31:55 0.14 51.76 101.74
13:31:56 0.01 51.76 101.75
13:31:57 0.40 51.76 101.74
13:31:58 -0.16 51.76 101.74
13:31:59 0.07 51.76 101.74
13:32:00 0.10 51.76 101.74
13:32:01 0.18 51.76 101.74
13:32:02 -0.22 51.76 101.74
13:32:03 -0.02 51.73 101.74
13:32:04 0.19 51.73 101.74
13:32:05 2.08 51.76 101.74
13:32:06 10.38 51.76 101.74
13:32:07 26.08 51.73 101.74
13:32:08 42.62 51.73 101.74
13:32:09 55.94 51.76 101.74
13:32:10 66.73 51.76 101.74
13:32:11 72.29 51.76 101.74
13:32:12 75.90 51.76 101.74
13:32:13 73.10 51.76 101.74
13:32:14 65.88 51.73 101.74
13:32:15 55.30 51.73 101.74
13:32:16 44.73 51.76 101.74
13:32:17 35.96 51.76 101.74
13:32:18 28.90 51.76 101.74
13:32:20 23.50 51.76 101.74
13:32:21 20.08 51.76 101.74
13:32:22 15.81 51.76 101.74
13:32:23 13.42 51.76 101.74
13:32:24 11.32 51.76 101.74
13:32:25 9.40 51.73 101.74
13:32:26 8.14 51.73 101.74
13:32:27 6.90 51.76 101.74
13:32:28 6.51 51.76 101.74
13:32:29 4.71 51.76 101.74
13:32:30 4.41 51.76 101.72
13:32:31 3.71 51.76 101.72
13:32:32 3.20 51.76 101.74
13:32:33 2.62 51.76 101.72
13:32:34 2.39 51.76 101.72
13:32:35 1.40 51.76 101.74
13:32:36 1.65 51.76 101.74
13:32:37 1.59 51.76 101.74
13:32:38 1.06 51.76 101.74
13:32:39 0.78 51.73 101.74
13:32:40 1.05 51.73 101.74
13:32:41 0.50 51.76 101.72
13:32:42 0.39 51.76 101.72
13:32:43 0.73 51.76 101.74
13:32:44 0.39 51.76 101.74
13:32:45 0.04 51.76 101.74
13:32:46 0.41 51.76 101.74
13:32:47 0.35 51.73 101.74
13:32:48 0.58 51.73 101.74
13:32:49 0.26 51.76 101.74
13:32:50 0.27 51.76 101.72
13:32:51 0.23 51.76 101.72
13:32:52 0.46 51.76 101.72
13:32:53 -0.46 51.76 101.74
13:32:54 0.11 51.76 101.74
13:32:55 0.48 51.76 101.72
13:32:56 0.08 51.76 101.72
13:32:57 0.35 51.76 101.74
13:32:58 0.29 51.76 101.72
13:32:59 0.30 51.76 101.72
13:33:00 0.25 51.76 101.72
13:33:01 0.05 51.76 101.72
13:33:02 0.18 51.76 101.72
13:33:03 0.04 51.76 101.72
13:33:04 -0.08 51.76 101.72
13:33:05 0.10 51.76 101.72
13:33:06 0.29 51.76 101.74
13:33:07 -0.08 51.73 101.72
13:33:08 -0.21 51.73 101.72
13:33:09 0.01 51.73 101.74
13:33:10 0.39 51.76 101.74
13:33:11 -0.34 51.76 101.72
13:33:12 0.10 51.73 101.72
13:33:13 0.00 51.73 101.74
13:33:14 -0.01 51.76 101.74
13:33:15 0.24 51.76 101.74
13:33:16 -0.18 51.76 101.74
13:33:17 -0.30 51.76 101.74
13:33:18 0.32 51.76 101.74
13:33:19 0.19 51.76 101.74
13:33:20 -0.17 51.76 101.74
13:33:21 0.55 51.73 101.74
13:33:22 0.26 51.73 101.74
13:33:23 -0.17 51.76 101.74
13:33:24 0.12 51.76 101.74
13:33:25 -0.08 51.76 101.74
13:33:26 0.03 51.76 101.74
13:33:27 0.35 51.73 101.74
13:33:28 0.22 51.73 101.72
13:33:29 -0.04 51.76 101.72
13:33:31 0.10 51.76 101.74
13:33:32 0.14 51.76 101.72
13:33:33 0.48 51.76 101.72
13:33:34 -0.03 51.76 101.74
13:33:35 0.23 51.76 101.74
13:33:36 0.13 51.76 101.72
13:33:37 -0.01 51.76 101.72
13:33:38 -0.10 51.73 101.74
13:33:39 0.13 51.73 101.74
13:33:40 -0.06 51.73 101.72
13:33:41 0.06 51.73 101.72
13:33:42 -0.12 51.76 101.72
13:33:43 -0.28 51.76 101.74
13:33:44 0.28 51.76 101.72
13:33:45 0.25 51.76 101.72
13:33:46 -0.28 51.76 101.72
13:33:47 -0.16 51.76 101.74
13:33:48 0.01 51.76 101.72
13:33:49 0.35 51.76 101.72
13:33:50 -0.04 51.76 101.74
13:33:51 0.19 51.76 101.74
13:33:52 0.13 51.76 101.72
13:33:53 -0.14 51.76 101.72
13:33:54 -0.25 51.76 101.74
13:33:55 0.48 51.76 101.74
13:33:56 -0.23 51.76 101.74
13:33:57 -0.32 51.76 101.74
13:33:58 0.18 51.76 101.74
13:33:59 0.01 51.76 101.72
13:34:00 0.52 51.76 101.74
13:34:01 -0.02 51.76 101.74
13:34:02 0.05 51.76 101.74
13:34:03 0.41 51.76 101.74
13:34:04 0.23 51.76 101.74
13:34:05 0.07 51.76 101.72
13:34:06 0.17 51.76 101.72
13:34:07 -0.19 51.76 101.72
13:34:08 -0.00 51.76 101.72
13:34:09 0.56 51.76 101.72
13:34:10 11.90 51.76 101.72
13:34:11 46.12 51.76 101.72
13:34:12 92.74 51.76 101.72
13:34:13 132.75 51.76 101.72
13:34:14 161.70 51.76 101.72
13:34:15 182.78 51.76 101.72
13:34:16 190.14 51.76 101.72
13:34:17 198.42 51.76 101.72
13:34:18 192.34 51.76 101.74
13:34:19 171.22 51.76 101.74
13:34:20 144.46 51.76 101.74
13:34:21 116.73 51.76 101.72
13:34:22 93.17 51.76 101.72
13:34:23 75.28 51.76 101.74
13:34:24 62.13 51.76 101.74
13:34:25 51.15 51.76 101.72
13:34:26 42.44 51.76 101.72
13:34:27 34.89 51.76 101.72
13:34:28 29.92 51.76 101.74
13:34:29 24.53 51.76 101.72
13:34:30 20.74 51.76 101.72
13:34:31 17.13 51.76 101.72
13:34:32 14.89 51.76 101.72
13:34:33 12.41 51.76 101.72
13:34:34 10.20 51.76 101.72
13:34:35 8.31 51.73 101.72
13:34:36 7.38 51.73 101.72
13:34:37 5.67 51.76 101.72
13:34:38 5.16 51.76 101.72
13:34:39 4.40 51.76 101.74
13:34:40 3.66 51.76 101.74
13:34:41 2.99 51.76 101.72
13:34:42 2.56 51.76 101.72
13:34:44 2.47 51.76 101.72
13:34:45 1.64 51.76 101.72
13:34:46 1.72 51.76 101.72
13:34:47 1.44 51.76 101.72
13:34:48 1.49 51.76 101.72
13:34:49 0.90 51.76 101.72
13:34:50 1.04 51.76 101.72
13:34:51 0.74 51.76 101.72
13:34:52 0.71 51.76 101.72
13:34:53 0.53 51.76 101.72
13:34:54 0.38 51.76 101.72
13:34:55 0.49 51.76 101.72
13:34:56 0.54 51.76 101.72
13:34:57 0.47 51.76 101.72
13:34:58 0.41 51.76 101.72
13:34:59 0.35 51.76 101.72
13:35:00 0.15 51.76 101.72
13:35:01 0.52 51.73 101.72
13:35:02 0.48 51.73 101.72
13:35:03 0.02 51.76 101.72
13:35:04 0.11 51.76 101.72
13:35:05 0.32 51.76 101.72
13:35:06 0.31 51.76 101.72
13:35:07 0.22 51.76 101.72
13:35:08 0.29 51.76 101.72
13:35:09 0.44 51.76 101.72
13:35:10 0.10 51.76 101.72
13:35:11 0.33 51.76 101.72
13:35:12 0.29 51.76 101.72
13:35:13 0.11 51.76 101.72
13:35:14 -0.07 51.76 101.72
13:35:15 0.23 51.76 101.72
13:35:16 0.21 51.76 101.72
13:35:17 0.07 51.76 101.72
13:35:18 0.01 51.76 101.72
13:35:19 0.04 51.76 101.72
13:35:20 0.09 51.76 101.72
13:35:21 0.13 51.76 101.72
13:35:22 0.31 51.76 101.72
13:35:23 -0.17 51.76 101.72
13:35:24 0.32 51.76 101.72
13:35:25 0.54 51.76 101.72
13:35:26 -0.01 51.76 101.72
13:35:27 -0.02 51.73 101.72
13:35:28 0.54 51.73 101.72
13:35:29 0.10 51.73 101.72
13:35:30 -0.21 51.73 101.72
13:35:31 0.15 51.73 101.72
13:35:32 0.10 51.73 101.72
13:35:33 0.04 51.76 101.72
13:35:34 0.03 51.76 101.72
13:35:35 0.01 51.76 101.72
13:35:36 0.11 51.76 101.72
13:35:37 -0.13 51.76 101.72
13:35:38 0.28 51.76 101.72
13:35:39 0.21 51.76 101.72
13:35:40 0.03 51.76 101.72
13:35:41 0.14 51.76 101.72
13:35:42 -0.05 51.76 101.72
13:35:43 0.54 51.76 101.70
13:35:44 0.00 51.76 101.72
13:35:45 0.21 51.76 101.72
13:35:46 0.30 51.76 101.72
13:35:47 0.27 51.76 101.72
13:35:48 0.15 51.76 101.72
13:35:49 -0.27 51.76 101.72
13:35:50 -0.05 51.76 101.72
13:35:51 0.24 51.76 101.72
13:35:52 -0.18 51.76 101.72
13:35:53 0.14 51.76 101.72
13:35:54 0.09 51.76 101.72
13:35:56 0.14 51.76 101.72
13:35:57 0.37 51.73 101.72
13:35:58 -0.07 51.73 101.72
13:35:59 0.08 51.73 101.72
13:36:00 -0.00 51.73 101.72
13:36:01 0.28 51.76 101.72
13:36:02 0.28 51.76 101.72
13:36:03 0.28 51.76 101.72
13:36:04 0.28 51.76 101.72
13:36:05 0.28 51.76 101.72
13:36:06 0.28 51.76 101.72
13:36:07 0.28 51.76 101.72
13:36:08 0.28 51.76 101.72
13:36:09 0.28 51.76 101.72
13:36:10 0.28 51.76 101.72
13:36:11 0.28 51.76 101.72
13:36:12 0.28 51.76 101.72
13:36:13 0.28 51.76 101.72
13:36:14 0.28 51.76 101.72
13:36:15 0.28 51.76 101.72
